filename,true_text,predicted_text,correct,char_count,segments_found
lcnhjr1-0.png,lcnhjr1,lcnhjr1,True,7,7
lcqb1t-0.png,lcqb1t,lcqb1t,True,6,6
ldjy-0.png,ldjy,lejy,False,4,4
le3yxx-0.png,le3yxx,le3yxx,True,6,6
leetgs6-0.png,leetgs6,leetgs6,True,7,7
levnex3t-0.png,levnex3t,levnex3t,True,8,8
lf1u-0.png,lf1u,lf1u,True,4,4
lghx0spj-0.png,lghx0spj,lghxospj,False,8,8
lgk7dl-0.png,lgk7dl,lgk1dl,False,6,6
lh02v-0.png,lh02v,lho2v,False,5,5
lh3t5tp-0.png,lh3t5tp,lh3t5tp,True,7,7
lhiqbpx3-0.png,lhiqbpx3,lhiqbpx3,True,8,8
lhmd-0.png,lhmd,laisrd,False,4,6
lhps-0.png,lhps,lhp5,False,4,4
lhuttfhn-0.png,lhuttfhn,lhuttfhn,True,8,8
lj25t2f-0.png,lj25t2f,lj2rr2f,False,7,7
lk94-0.png,lk94,lh94,False,4,4
lknl4lb-0.png,lknl4lb,lknl4lb,True,7,7
ll1n-0.png,ll1n,ll1n,True,4,4
lldc-0.png,lldc,ll0c,False,4,4
llftqg0-0.png,llftqg0,llftqg0,True,7,7
llmh54d-0.png,llmh54d,llm4syd,False,7,7
llwe-0.png,llwe,llwe,True,4,4
lm9d24-0.png,lm9d24,ln9dzf,False,6,6
lm9vy-0.png,lm9vy,lm9vy,True,5,5
lma875y-0.png,lma875y,lma875w,False,7,7
lmr5u172-0.png,lmr5u172,lmr5u172,True,8,8
lmzu3cgb-0.png,lmzu3cgb,lmzu3ceb,False,8,8
lo57d-0.png,lo57d,lo57d,True,5,5
lo5kcof-0.png,lo5kcof,lo5kcof,True,7,7
loetlydo-0.png,loetlydo,loctlydo,False,8,8
lolog-0.png,lolog,lolog,True,5,5
loo3ncg-0.png,loo3ncg,loo3ncg,True,7,7
loyvyf86-0.png,loyvyf86,l0yvyf86,False,8,8
lq1hrs-0.png,lq1hrs,lq1xrs,False,6,6
lq8z87-0.png,lq8z87,lq8z87,True,6,6
lqapu8-0.png,lqapu8,lqapu8,True,6,6
lrnzuv4x-0.png,lrnzuv4x,lrn2uj4x,False,8,8
ls3d-0.png,ls3d,ls3d,True,4,4
lsapu-0.png,lsapu,lsapu,True,5,5
lsgh2m4k-0.png,lsgh2m4k,lseh2mah,False,8,8
lshlfbdi-0.png,lshlfbdi,lsl1lfbdi,False,8,9
lsmzq-0.png,lsmzq,lsmz0,False,5,5
lszeci-0.png,lszeci,lszecl,False,6,6
ltqqjs5-0.png,ltqqjs5,ltq41ss,False,7,7
lu1ow7k-0.png,lu1ow7k,lu1ow1k,False,7,7
lu8lr-0.png,lu8lr,xwuoh,False,5,5
lua1s3c-0.png,lua1s3c,lua1s3c,True,7,7
lulme-0.png,lulme,lulme,True,5,5
lv8m9l-0.png,lv8m9l,1v8m91,False,6,6
lva2bqcz-0.png,lva2bqcz,lva280cz,False,8,8
lweba0d0-0.png,lweba0d0,lwe8r000,False,8,8
lwna-0.png,lwna,lwqa,False,4,4
lxbsfv-0.png,lxbsfv,lxbsfv,True,6,6
lxfflql-0.png,lxfflql,lxfflql,True,7,7
lxwqkz2-0.png,lxwqkz2,vxwqx22,False,7,7
lzjyzk9n-0.png,lzjyzk9n,lzjyzk9o,False,8,8
m0vv0qg-0.png,m0vv0qg,m0vv0qg,True,7,7
m16cz-0.png,m16cz,m16cz,True,5,5
m1slx-0.png,m1slx,mlslx,False,5,5
m2i4u-0.png,m2i4u,m2i4u,True,5,5
m3mc3hu-0.png,m3mc3hu,ml3mcllsllc1,False,7,12
m4ztqk-0.png,m4ztqk,m4ztqk,True,6,6
m52xx5-0.png,m52xx5,m52xx5,True,6,6
m5cg7n-0.png,m5cg7n,mscgzn,False,6,6
m6mdx9lt-0.png,m6mdx9lt,m6mm7,False,8,5
m7otcn6-0.png,m7otcn6,mp0tcn6,False,7,7
m83m1d6o-0.png,m83m1d6o,m83m1d6o,True,8,8
m8eca16-0.png,m8eca16,m8eca15,False,7,7
m8gte-0.png,m8gte,m8gte,True,5,5
m8gwskd-0.png,m8gwskd,rii8gwskd,False,7,9
m9p8-0.png,m9p8,m9p8,True,4,4
maxxg-0.png,maxxg,maxxg,True,5,5
mbbld-0.png,mbbld,m6blp,False,5,5
mciiacb-0.png,mciiacb,mcllacb,False,7,7
me3euhs4-0.png,me3euhs4,me3euhs4,True,8,8
mf2p98q-0.png,mf2p98q,mf2p98q,True,7,7
mh9y-0.png,mh9y,mh9y,True,4,4
mio3w55-0.png,mio3w55,nxio3w55,False,7,8
mj357n-0.png,mj357n,hjj51n,False,6,6
mkb7-1.png,mkb7,riikb7,False,4,6
mkpvj-0.png,mkpvj,mkpvj,True,5,5
ml14a-0.png,ml14a,ml14a,True,5,5
mlkvr626-0.png,mlkvr626,mikvr626,False,8,8
mlql-0.png,mlql,mlql,True,4,4
mlx7-0.png,mlx7,mlx7,True,4,4
mmr4-0.png,mmr4,mmr4,True,4,4
mmzyf57-0.png,mmzyf57,m2yti257,False,7,8
mnn3o5bp-0.png,mnn3o5bp,mnnaosep,False,8,8
mnz7a-0.png,mnz7a,mnz7a,True,5,5
mpqc-0.png,mpqc,mpgg,False,4,4
mrmth-0.png,mrmth,mrn1tt1,False,5,7
mub4ku-0.png,mub4ku,eub4ku,False,6,6
mulv-0.png,mulv,mulv,True,4,4
muqa445-0.png,muqa445,n1rlqa445,False,7,9
mxn12-0.png,mxn12,mxn12,True,5,5
mz1f-0.png,mz1f,n7z1f,False,4,5
n0dr0c-0.png,n0dr0c,n00r9c,False,6,6
n1gmmpy-0.png,n1gmmpy,n1gmmpy,True,7,7
n1n1-0.png,n1n1,n7n1,False,4,4
n29kh-0.png,n29kh,n29kh,True,5,5
n2u7lmr0-0.png,n2u7lmr0,n2u7lmr0,True,8,8
n3ke-0.png,n3ke,n3ke,True,4,4
n3vat-0.png,n3vat,n3vat,True,5,5
n4exm-0.png,n4exm,n4exm,True,5,5
n4oomt-0.png,n4oomt,n4oomt,True,6,6
n4pkksmh-0.png,n4pkksmh,n4pkkshh,False,8,8
n4yvfz-0.png,n4yvfz,nyyvlz,False,6,6
n7tp-0.png,n7tp,n1tp,False,4,4
n8dz4l-0.png,n8dz4l,n8dz4l,True,6,6
n9q3-0.png,n9q3,n9q3,True,4,4
na3ys44w-0.png,na3ys44w,na3ys44w,True,8,8
nb43cy-0.png,nb43cy,neu3cj,False,6,6
nbelje33-0.png,nbelje33,nbelje33,True,8,8
nbzo-0.png,nbzo,nbzo,True,4,4
ncawwh-0.png,ncawwh,nmajva,False,6,6
nd9oljne-0.png,nd9oljne,nd90ljne,False,8,8
ndgdk-0.png,ndgdk,udedk,False,5,5
ndtfd-0.png,ndtfd,nptfp,False,5,5
neokvc-0.png,neokvc,qqeavs,False,6,6
nf0q-0.png,nf0q,nfoq,False,4,4
nf3w3-0.png,nf3w3,nf3w3,True,5,5
nfhgxq-0.png,nfhgxq,nfhgxq,True,6,6
nftff-0.png,nftff,ata2,False,5,4
ngqm-0.png,ngqm,ngqm,True,4,4
ngt7gmz-0.png,ngt7gmz,3ga7gml2,False,7,8
nhg8w-0.png,nhg8w,nl7g8w,False,5,6
nis04e-0.png,nis04e,n2s04e,False,6,6
niup-0.png,niup,nlup,False,4,4
nke03-0.png,nke03,nke03,True,5,5
nkyzsr-0.png,nkyzsr,nkyzsr,True,6,6
nl3dsk5c-0.png,nl3dsk5c,nl3dsk5c,True,8,8
nlh4y1e-0.png,nlh4y1e,nlhaylfl,False,7,8
nlhao-0.png,nlhao,nlha0,False,5,5
nlsle1-0.png,nlsle1,nlsle1,True,6,6
nltsq4ks-0.png,nltsq4ks,nltsq4ks,True,8,8
nlzl9-0.png,nlzl9,nlzlg,False,5,5
norb-0.png,norb,narb,False,4,4
nowqcrpn-0.png,nowqcrpn,n0wqcrpn,False,8,8
npuqcj7p-0.png,npuqcj7p,npuqcj7p,True,8,8
nq4a7mvu-0.png,nq4a7mvu,n04a57mjc,False,8,9
nqdrscn5-0.png,nqdrscn5,nqdrscn5,True,8,8
nqvdl-0.png,nqvdl,nqv0l,False,5,5
nqz0os9h-0.png,nqz0os9h,llqz00s9h,False,8,9
nr0ctm-0.png,nr0ctm,nr0ctm,True,6,6
nrr4ow4-0.png,nrr4ow4,nm4ow4,False,7,6
ns45-0.png,ns45,m45,False,4,3
ns7hb-0.png,ns7hb,nm7j8,False,5,5
nsiq-0.png,nsiq,l16fl1,False,4,6
nt991l-0.png,nt991l,nt7711,False,6,6
nuhptw-0.png,nuhptw,nuhptw,True,6,6
nurb3d-0.png,nurb3d,nurg3s,False,6,6
nvlueow-0.png,nvlueow,nvlde0w,False,7,7
nvzpgdh-0.png,nvzpgdh,r1vzpgdt1,False,7,9
nwh7hax4-0.png,nwh7hax4,smkskusa,False,8,8
nwnzq-0.png,nwnzq,nwnzq,True,5,5
nwtct-0.png,nwtct,nwtct,True,5,5
nyep5v-0.png,nyep5v,nyep5p,False,6,6
nyrp9e-0.png,nyrp9e,n98p9e,False,6,6
nz0v7-0.png,nz0v7,nz0v7,True,5,5
nzpu-0.png,nzpu,nzpu,True,4,4
o1s3al0-0.png,o1s3al0,o1e3aw,False,7,6
o2b2gfg-0.png,o2b2gfg,02b2gfg,False,7,7
o2jsk-0.png,o2jsk,o2j5k,False,5,5
o3837lx-0.png,o3837lx,o3837lx,True,7,7
o3ag8-0.png,o3ag8,o3ak,False,5,4
o4hmdovy-0.png,o4hmdovy,o4hm0ovy,False,8,8
o4qpp-0.png,o4qpp,04qpp,False,5,5
o5820-0.png,o5820,os820,False,5,5
o707-0.png,o707,o707,True,4,4
o7wk-0.png,o7wk,o7wk,True,4,4
o83hedx-0.png,o83hedx,o83heox,False,7,7
o8aag-0.png,o8aag,08aag,False,5,5
o8y4m-0.png,o8y4m,o8wm,False,5,4
o96l9az-0.png,o96l9az,096l98z,False,7,7
oav5mas-0.png,oav5mas,oav6mas,False,7,7
occah8-0.png,occah8,occah8,True,6,6
ocol7w-0.png,ocol7w,ocot7w,False,6,6
odh7p55l-0.png,odh7p55l,odl717p55l,False,8,10
odp8-0.png,odp8,cdp8,False,4,4
oe0eq9-0.png,oe0eq9,oe0eq9,True,6,6
oeol-0.png,oeol,dedl,False,4,4
ofavtnx-0.png,ofavtnx,ofavtnx,True,7,7
oh3v2-0.png,oh3v2,0h3v2,False,5,5
ojfqa585-0.png,ojfqa585,ojrq4s8s,False,8,8
olxg7ln-0.png,olxg7ln,olxg7ln,True,7,7
opscn23v-0.png,opscn23v,0pscn23v,False,8,8
orw4sjk-0.png,orw4sjk,orw4sjk,True,7,7
os9ul-0.png,os9ul,0swr,False,5,4
oscs-0.png,oscs,oscs,True,4,4
oul059ly-0.png,oul059ly,qulm9ly,False,8,7
ovjqnzgm-0.png,ovjqnzgm,ovi2xzgm,False,8,8
ow5sd2w-0.png,ow5sd2w,owf54d2n,False,7,8
owcz1w-0.png,owcz1w,0wcz7w,False,6,6
oxhpigo-0.png,oxhpigo,oyhpl6o,False,7,7
oxtzxi-0.png,oxtzxi,oxtzxi,True,6,6
oy02dd-0.png,oy02dd,6yc2dd,False,6,6
oy3waa-0.png,oy3waa,oy3waa,True,6,6
oywfaf-0.png,oywfaf,oywfaf,True,6,6
p0c0yl-0.png,p0c0yl,p0c0yl,True,6,6
p0qcdy-0.png,p0qcdy,p0qcdy,True,6,6
p0w0j-0.png,p0w0j,p0w0ij,False,5,6
p13lx-0.png,p13lx,p13lx,True,5,5
p1chhk9-0.png,p1chhk9,plchhkq,False,7,7
p1cl63-0.png,p1cl63,p1cl63,True,6,6
p1q5k-0.png,p1q5k,p1q5k,True,5,5
p312u-0.png,p312u,p372u,False,5,5
p3dq-0.png,p3dq,p3dq,True,4,4
p4303hs-0.png,p4303hs,p1l909lls,False,7,9
p45r8m7-0.png,p45r8m7,p45r8m7,True,7,7
p5it-0.png,p5it,p5lt,False,4,4
p60w9-0.png,p60w9,p60w9,True,5,5
p7qjg-0.png,p7qjg,p7qjg,True,5,5
p8agb-0.png,p8agb,p8agb,True,5,5
p8b2vg-0.png,p8b2vg,p862ug,False,6,6
p9c6wub-0.png,p9c6wub,mw,False,7,2
p9lflmry-0.png,p9lflmry,pglflmry,False,8,8
pc8y04n8-0.png,pc8y04n8,pc8y04n8,True,8,8
pdoee93b-0.png,pdoee93b,pdoee43w,False,8,8
pee1017g-0.png,pee1017g,pee1077g,False,8,8
pf62we54-0.png,pf62we54,pp62w25q,False,8,8
pfclu-0.png,pfclu,pfclu,True,5,5
pfwg-0.png,pfwg,pvfwg,False,4,5
ph2tst-0.png,ph2tst,pll2vvecusvvec,False,6,14
pk28z-0.png,pk28z,pk282,False,5,5
pkf116-0.png,pkf116,mm,False,6,2
pkgt-0.png,pkgt,pkgt,True,4,4
pkw2wx6n-0.png,pkw2wx6n,pkw2wx6n,True,8,8
plt0-0.png,plt0,plt0,True,4,4
plx60e-0.png,plx60e,plx60e,True,6,6
pojl6z-0.png,pojl6z,pojl6z,True,6,6
ppsxh90-0.png,ppsxh90,ppsxh90,True,7,7
pq2mc54n-0.png,pq2mc54n,pq2ct1c54n,False,8,10
pqpo-0.png,pqpo,pqpo,True,4,4
pqt4t0an-0.png,pqt4t0an,p0t4t0an,False,8,8
pssgydfm-0.png,pssgydfm,ms8ydh,False,8,6
pszr607-0.png,pszr607,pszr6o7,False,7,7
pta18-0.png,pta18,pta18,True,5,5
ptb87-0.png,ptb87,ptb87,True,5,5
ptp3s-0.png,ptp3s,p1p3s,False,5,5
ptp4m-0.png,ptp4m,ptp4m,True,5,5
pu7vl30-0.png,pu7vl30,pu7vl30,True,7,7
pwarq-0.png,pwarq,pwarq,True,5,5
pwp08u13-0.png,pwp08u13,pvpo8ul3,False,8,8
pwpa-0.png,pwpa,pwpa,True,4,4
pwq9d-0.png,pwq9d,pwqg0,False,5,5
pz5063uh-0.png,pz5063uh,pz5063ut1,False,8,9
pz5eyw-0.png,pz5eyw,pz52yw,False,6,6
pzq97q3m-0.png,pzq97q3m,pzq9793m,False,8,8
q02a9jk-0.png,q02a9jk,qo2a1jk,False,7,7
q0uxb2-0.png,q0uxb2,q0uxb2,True,6,6
q2lcl1y-0.png,q2lcl1y,q2lcl1y,True,7,7
q2vnjl-0.png,q2vnjl,q2ynjl,False,6,6
q40qzm-0.png,q40qzm,q40qzm,True,6,6
q41i-0.png,q41i,q4l1i,False,4,5
q5h2g9-0.png,q5h2g9,q5t512g9,False,6,8
q5vxwf-0.png,q5vxwf,qsvxwf,False,6,6
q68rj-0.png,q68rj,qg82j,False,5,5
q71wa-0.png,q71wa,q71wa,True,5,5
q7ix0c-0.png,q7ix0c,41imoc,False,6,6
q7lo4o-0.png,q7lo4o,7nlo4o,False,6,6
q7mqc9-0.png,q7mqc9,q7mqcq,False,6,6
q7u1e9-0.png,q7u1e9,q7u1e9,True,6,6
q8hz-0.png,q8hz,q8t7i1z,False,4,7
q8mh-0.png,q8mh,q8r7r7l1,False,4,8
q9mqu13-0.png,q9mqu13,cjc3mcjlj13,False,7,11
qa37h0-0.png,qa37h0,oa37ho,False,6,6
qa8zt2-0.png,qa8zt2,8a82t2,False,6,6
qavk-0.png,qavk,qavb,False,4,4
qbap-0.png,qbap,qbap,True,4,4
qe72iy9-0.png,qe72iy9,q872iy8,False,7,7
qejnaq-0.png,qejnaq,qejnaq,True,6,6
qeltw3m-0.png,qeltw3m,qelawu3mv,False,7,9
qendxna-0.png,qendxna,qekoxhn,False,7,7
qfqzy-0.png,qfqzy,mqll,False,5,4
qh5udu-0.png,qh5udu,4ksuau,False,6,6
qhcf4-0.png,qhcf4,4hcf4,False,5,5
qjogpg-0.png,qjogpg,qjogpg,True,6,6
qjx5x94-0.png,qjx5x94,qjx5xg4,False,7,7
qkcc0kg0-0.png,qkcc0kg0,0kcc0kg0,False,8,8
qkott5f-0.png,qkott5f,gkott5f,False,7,7
qls5-0.png,qls5,qls5,True,4,4
qm8sdjay-0.png,qm8sdjay,qm8sdjay,True,8,8
qmb2-0.png,qmb2,jma2,False,4,4
qmn45y-0.png,qmn45y,0mn457y,False,6,7
qn1d-0.png,qn1d,qx1d,False,4,4
qn8yyv6-0.png,qn8yyv6,qn8yyv6,True,7,7
qrpynkwv-0.png,qrpynkwv,qrpynkwv,True,8,8
quuhy-0.png,quuhy,quul1y,False,5,6
qv6vn3-0.png,qv6vn3,qv6vn3,True,6,6
qvjtrs-0.png,qvjtrs,qvjtrs,True,6,6
qw1dv-0.png,qw1dv,qw1dv,True,5,5
qw6oa-0.png,qw6oa,qw6oa,True,5,5
qwqwkv-0.png,qwqwkv,0w0wkv,False,6,6
qxi5i9w1-0.png,qxi5i9w1,qxlsl9w1,False,8,8
qykqgi20-0.png,qykqgi20,qykqgl20,False,8,8
qyro-0.png,qyro,qyfo,False,4,4
qzzsn-0.png,qzzsn,qzzsn,True,5,5
r1od-0.png,r1od,r1od,True,4,4
r1zkc-0.png,r1zkc,rlzkc,False,5,5
r20p4-0.png,r20p4,420p4,False,5,5
r2nk80r-0.png,r2nk80r,r2nke0r,False,7,7
r2yr2aj-0.png,r2yr2aj,q2yr2aj,False,7,7
r3yn-0.png,r3yn,r3yn,True,4,4
r5wz7-0.png,r5wz7,r5w2z,False,5,5
r6g5o73-0.png,r6g5o73,r6g5o73,True,7,7
r9uns6-0.png,r9uns6,r9uns6,True,6,6
rafw-0.png,rafw,rafw,True,4,4
raog3f97-0.png,raog3f97,raog3f97,True,8,8
raza3a-0.png,raza3a,raza3a,True,6,6
rbh9wyft-0.png,rbh9wyft,rbhawyft,False,8,8
rcnsiy-0.png,rcnsiy,rcnsly,False,6,6
rctny-0.png,rctny,rctny,True,5,5
rehbon2c-0.png,rehbon2c,fw8onc,False,8,6
rf6f-0.png,rf6f,rf6f,True,4,4
rfg39h87-0.png,rfg39h87,rfg39h87,True,8,8
rglu-0.png,rglu,r91u,False,4,4
rgmvx-0.png,rgmvx,rgmvx,True,5,5
rgv02-0.png,rgv02,rgv02,True,5,5
rhrchlxw-0.png,rhrchlxw,rhrchlxw,True,8,8
rk5tu-0.png,rk5tu,ivkdkii,False,5,7
rkzn7v-0.png,rkzn7v,rkzn7v,True,6,6
rlw272-0.png,rlw272,vlw272,False,6,6
rmg504-0.png,rmg504,amc5o4i,False,6,7
rmlu-0.png,rmlu,rnlu,False,4,4
rplw7-0.png,rplw7,rplw7,True,5,5
rpprfe-0.png,rpprfe,rpprfe,True,6,6
rr38fbsy-0.png,rr38fbsy,aa38fbsy,False,8,8
rrfuwfhu-0.png,rrfuwfhu,rhmhu,False,8,5
rrlkt-0.png,rrlkt,rvrvlklr,False,5,8
rsin-0.png,rsin,rsin,True,4,4
rtlr7-0.png,rtlr7,rtlr7,True,5,5
rubx10-0.png,rubx10,rubx10,True,6,6
rv3io-0.png,rv3io,rv3io,True,5,5
rvbzj-0.png,rvbzj,rvezj,False,5,5
rwc5wmx-0.png,rwc5wmx,rwcswmx,False,7,7
rwhc7wc-0.png,rwhc7wc,rwhc7wc,True,7,7
rwocs-0.png,rwocs,rwoc3,False,5,5
rxiuv-0.png,rxiuv,rxiuv,True,5,5
ryjzj0-0.png,ryjzj0,njzj0,False,6,5
rzipgazj-0.png,rzipgazj,rzlpgazj,False,8,8
rzq5bynz-0.png,rzq5bynz,rzq5bynz,True,8,8
s0ho4qfp-0.png,s0ho4qfp,s0h04qfp,False,8,8
s29j-0.png,s29j,s29ul,False,4,5
s2ln-0.png,s2ln,s2ln,True,4,4
s3clp7-0.png,s3clp7,s3clp7,True,6,6
s4o5wq-0.png,s4o5wq,s400wq,False,6,6
s6da-0.png,s6da,s6da,True,4,4
s7lxa-0.png,s7lxa,s7lxa,True,5,5
s8n5a5k-0.png,s8n5a5k,s8n5a5k,True,7,7
sa74r-0.png,sa74r,sa74r,True,5,5
sb88r-0.png,sb88r,sb88y,False,5,5
scdn-0.png,scdn,scdn,True,4,4
scqwf95v-0.png,scqwf95v,scqwf9sv,False,8,8
sd2xyvxr-0.png,sd2xyvxr,sd2xyuxa,False,8,8
sdk4l7-0.png,sdk4l7,5dk4l7,False,6,6
se0njc-0.png,se0njc,sehjc,False,6,5
set7eeo-0.png,set7eeo,set7eeo,True,7,7
sgwdjb-0.png,sgwdjb,sgwdj8,False,6,6
sh2wjt-0.png,sh2wjt,shxx,False,6,4
sid2fxzf-0.png,sid2fxzf,sud2fxzf,False,8,8
sie729-0.png,sie729,s1t729,False,6,6
sklg-0.png,sklg,sklg,True,4,4
skok09tv-0.png,skok09tv,sk0t09tv,False,8,8
skpcta-0.png,skpcta,skpcta,True,6,6
skq2662u-0.png,skq2662u,sk02662q,False,8,8
skxhclvy-0.png,skxhclvy,skxb0jvy,False,8,8
sml0n3dv-0.png,sml0n3dv,sml0n3dv,True,8,8
snicwm3g-0.png,snicwm3g,sniczxl23g,False,8,10
snmbq-0.png,snmbq,snmbq,True,5,5
sojq-0.png,sojq,sojq,True,4,4
spb6516e-0.png,spb6516e,spd5515e,False,8,8
sqjhrz5e-0.png,sqjhrz5e,sqjhrz5e,True,8,8
squ6k1-0.png,squ6k1,soubk1,False,6,6
sr34i-0.png,sr34i,sr34i,True,5,5
sryx-0.png,sryx,sryx,True,4,4
ss3g4-0.png,ss3g4,ss3g4,True,5,5
ss659hx-0.png,ss659hx,4q6t9hx,False,7,7
ssfq-0.png,ssfq,9sfq,False,4,4
