filename,expected,predicted,correct,char_matches,total_chars
lcnhjr1-0.png,lcnhjr1,lcnhjr1,True,7,7
lcqb1t-0.png,lcqb1t,icqb1t,False,5,6
ldjy-0.png,ldjy,ldjy,True,4,4
le3yxx-0.png,le3yxx,le3yxx,True,6,6
leetgs6-0.png,leetgs6,leetgs6,True,7,7
levnex3t-0.png,levnex3t,levnex3t,True,8,8
lf1u-0.png,lf1u,lf1u,True,4,4
lghx0spj-0.png,lghx0spj,lghxospj,False,7,8
lgk7dl-0.png,lgk7dl,igk7dl,False,5,6
lh02v-0.png,lh02v,lh02v,True,5,5
lh3t5tp-0.png,lh3t5tp,lh3tstp,False,6,7
lhiqbpx3-0.png,lhiqbpx3,lhiqbpx9,False,7,8
lhmd-0.png,lhmd,dalizd,False,0,4
lhps-0.png,lhps,lhp5,False,3,4
lhuttfhn-0.png,lhuttfhn,lhuttfhn,True,8,8
lj25t2f-0.png,lj25t2f,lj2cr2f,False,5,7
lk94-0.png,lk94,lk94,True,4,4
lknl4lb-0.png,lknl4lb,lknl4lb,True,7,7
ll1n-0.png,ll1n,1lzn,False,2,4
lldc-0.png,lldc,jldc,False,3,4
llftqg0-0.png,llftqg0,llftec0,False,5,7
llmh54d-0.png,llmh54d,llmhs4d,False,6,7
llwe-0.png,llwe,llwe,True,4,4
lm9d24-0.png,lm9d24,lh9dz4,False,4,6
lm9vy-0.png,lm9vy,lm9vy,True,5,5
lma875y-0.png,lma875y,lha87sy,False,5,7
lmr5u172-0.png,lmr5u172,lmr5ut72,False,7,8
lmzu3cgb-0.png,lmzu3cgb,lmzu3cgb,True,8,8
lo57d-0.png,lo57d,lo57d,True,5,5
lo5kcof-0.png,lo5kcof,lo5kcof,True,7,7
loetlydo-0.png,loetlydo,loctlydo,False,7,8
lolog-0.png,lolog,lolog,True,5,5
loo3ncg-0.png,loo3ncg,loo3ncg,True,7,7
loyvyf86-0.png,loyvyf86,i0yvyf86,False,6,8
lq1hrs-0.png,lq1hrs,l0lkrs,False,3,6
lq8z87-0.png,lq8z87,lq8z87,True,6,6
lqapu8-0.png,lqapu8,lqapu8,True,6,6
lrnzuv4x-0.png,lrnzuv4x,lrnzu04x,False,7,8
ls3d-0.png,ls3d,ls3d,True,4,4
lsapu-0.png,lsapu,l8apv,False,3,5
lsgh2m4k-0.png,lsgh2m4k,l5ghem4h,False,5,8
lshlfbdi-0.png,lshlfbdi,lslilfbdi,False,2,8
lsmzq-0.png,lsmzq,lsmz0,False,4,5
lszeci-0.png,lszeci,l5zecl,False,4,6
ltqqjs5-0.png,ltqqjs5,ltqqls5,False,6,7
lu1ow7k-0.png,lu1ow7k,lu1ow7k,True,7,7
lu8lr-0.png,lu8lr,iuiia,False,1,5
lua1s3c-0.png,lua1s3c,lua1s3c,True,7,7
lulme-0.png,lulme,lulme,True,5,5
lv8m9l-0.png,lv8m9l,1v8m91,False,4,6
lva2bqcz-0.png,lva2bqcz,lvr280cz,False,5,8
lweba0d0-0.png,lweba0d0,lwe8r000,False,5,8
lwna-0.png,lwna,lwna,True,4,4
lxbsfv-0.png,lxbsfv,lxbsfv,True,6,6
lxfflql-0.png,lxfflql,lxfflql,True,7,7
lxwqkz2-0.png,lxwqkz2,lxwqkz2,True,7,7
lzjyzk9n-0.png,lzjyzk9n,lzjyzk9o,False,7,8
m0vv0qg-0.png,m0vv0qg,movv0qg,False,6,7
m16cz-0.png,m16cz,m16cz,True,5,5
m1slx-0.png,m1slx,mlslx,False,4,5
m2i4u-0.png,m2i4u,m2i4u,True,5,5
m3mc3hu-0.png,m3mc3hu,mlzmcllzlze4,False,1,7
m4ztqk-0.png,m4ztqk,m4ztqk,True,6,6
m52xx5-0.png,m52xx5,ms2xxs,False,4,6
m5cg7n-0.png,m5cg7n,m5cg7n,True,6,6
m6mdx9lt-0.png,m6mdx9lt,m6mm1,False,3,8
m7otcn6-0.png,m7otcn6,k7otcn6,False,6,7
m83m1d6o-0.png,m83m1d6o,m83m1d6o,True,8,8
m8eca16-0.png,m8eca16,m8ec815,False,5,7
m8gte-0.png,m8gte,m8gte,True,5,5
m8gwskd-0.png,m8gwskd,rii8gwskd,False,0,7
m9p8-0.png,m9p8,m9p8,True,4,4
maxxg-0.png,maxxg,maxxg,True,5,5
mbbld-0.png,mbbld,mbblp,False,4,5
mciiacb-0.png,mciiacb,mciiacb,True,7,7
me3euhs4-0.png,me3euhs4,me3euhs4,True,8,8
mf2p98q-0.png,mf2p98q,mf2p98q,True,7,7
mh9y-0.png,mh9y,mh9y,True,4,4
mio3w55-0.png,mio3w55,nzio3w55,False,1,7
mj357n-0.png,mj357n,wdj57n,False,3,6
mkb7-1.png,mkb7,iiikb7,False,0,4
mkpvj-0.png,mkpvj,kkpvj,False,4,5
ml14a-0.png,ml14a,ml14a,True,5,5
mlkvr626-0.png,mlkvr626,mikvr6z6,False,6,8
mlql-0.png,mlql,mlqt,False,3,4
mlx7-0.png,mlx7,mlx7,True,4,4
mmr4-0.png,mmr4,mmr4,True,4,4
mmzyf57-0.png,mmzyf57,mzyfil57,False,1,7
mnn3o5bp-0.png,mnn3o5bp,mnnaosbp,False,6,8
mnz7a-0.png,mnz7a,mnz7a,True,5,5
mpqc-0.png,mpqc,mpql,False,3,4
mrmth-0.png,mrmth,mrn1tti,False,2,5
mub4ku-0.png,mub4ku,eub4ku,False,5,6
mulv-0.png,mulv,mulv,True,4,4
muqa445-0.png,muqa445,nirlza445,False,0,7
mxn12-0.png,mxn12,hxn12,False,4,5
mz1f-0.png,mz1f,njz1f,False,0,4
n0dr0c-0.png,n0dr0c,n00r0c,False,5,6
n1gmmpy-0.png,n1gmmpy,n1gmmpy,True,7,7
n1n1-0.png,n1n1,n1n1,True,4,4
n29kh-0.png,n29kh,n29kh,True,5,5
n2u7lmr0-0.png,n2u7lmr0,n2u7lnr0,False,7,8
n3ke-0.png,n3ke,n3ke,True,4,4
n3vat-0.png,n3vat,n3vat,True,5,5
n4exm-0.png,n4exm,n4exm,True,5,5
n4oomt-0.png,n4oomt,n4oomt,True,6,6
n4pkksmh-0.png,n4pkksmh,nupkkshh,False,6,8
n4yvfz-0.png,n4yvfz,n4yvfz,True,6,6
n7tp-0.png,n7tp,n7tp,True,4,4
n8dz4l-0.png,n8dz4l,n8dz4l,True,6,6
n9q3-0.png,n9q3,n9q3,True,4,4
na3ys44w-0.png,na3ys44w,na3ys44w,True,8,8
nb43cy-0.png,nb43cy,neu3cj,False,3,6
nbelje33-0.png,nbelje33,nbelje33,True,8,8
nbzo-0.png,nbzo,nbzo,True,4,4
ncawwh-0.png,ncawwh,nmajwa,False,3,6
nd9oljne-0.png,nd9oljne,nd90ljne,False,7,8
ndgdk-0.png,ndgdk,hdodk,False,3,5
ndtfd-0.png,ndtfd,ndtfd,True,5,5
neokvc-0.png,neokvc,nqeave,False,2,6
nf0q-0.png,nf0q,nf0q,True,4,4
nf3w3-0.png,nf3w3,nf3w3,True,5,5
nfhgxq-0.png,nfhgxq,nfhgxq,True,6,6
nftff-0.png,nftff,ftff,False,1,5
ngqm-0.png,ngqm,dgqm,False,3,4
ngt7gmz-0.png,ngt7gmz,ng07gml2,False,5,7
nhg8w-0.png,nhg8w,nl1g8w,False,1,5
nis04e-0.png,nis04e,nis04e,True,6,6
niup-0.png,niup,niup,True,4,4
nke03-0.png,nke03,nke03,True,5,5
nkyzsr-0.png,nkyzsr,nkyzsr,True,6,6
nl3dsk5c-0.png,nl3dsk5c,nl3dsk5c,True,8,8
nlh4y1e-0.png,nlh4y1e,nlhaylfl,False,4,7
nlhao-0.png,nlhao,nlhao,True,5,5
nlsle1-0.png,nlsle1,nlsle1,True,6,6
nltsq4ks-0.png,nltsq4ks,nlt5q4k5,False,6,8
nlzl9-0.png,nlzl9,nlzlg,False,4,5
norb-0.png,norb,nort,False,3,4
nowqcrpn-0.png,nowqcrpn,n0wqcrpn,False,7,8
npuqcj7p-0.png,npuqcj7p,npuqcj7p,True,8,8
nq4a7mvu-0.png,nq4a7mvu,n04h37mjc,False,2,8
nqdrscn5-0.png,nqdrscn5,nqdrscn5,True,8,8
nqvdl-0.png,nqvdl,nqv0l,False,4,5
nqz0os9h-0.png,nqz0os9h,ilqz0os9h,False,0,8
nr0ctm-0.png,nr0ctm,nr0ctm,True,6,6
nrr4ow4-0.png,nrr4ow4,nm4cw4,False,1,7
ns45-0.png,ns45,n45,False,1,4
ns7hb-0.png,ns7hb,nm70b,False,3,5
nsiq-0.png,nsiq,l16il7,False,0,4
nt991l-0.png,nt991l,nt771l,False,4,6
nuhptw-0.png,nuhptw,nuhptw,True,6,6
nurb3d-0.png,nurb3d,nurq38,False,4,6
nvlueow-0.png,nvlueow,nvlueon,False,6,7
nvzpgdh-0.png,nvzpgdh,r1vzpgdtj,False,0,7
nwh7hax4-0.png,nwh7hax4,vmk7kvxs,False,2,8
nwnzq-0.png,nwnzq,nwnzq,True,5,5
nwtct-0.png,nwtct,nwtct,True,5,5
nyep5v-0.png,nyep5v,nycp5p,False,4,6
nyrp9e-0.png,nyrp9e,n9np9e,False,4,6
nz0v7-0.png,nz0v7,nz0v7,True,5,5
nzpu-0.png,nzpu,hzpu,False,3,4
o1s3al0-0.png,o1s3al0,o1e3ew,False,3,7
o2b2gfg-0.png,o2b2gfg,02b2gfg,False,6,7
o2jsk-0.png,o2jsk,dljik,False,2,5
o3837lx-0.png,o3837lx,03837lx,False,6,7
o3ag8-0.png,o3ag8,o3ak,False,3,5
o4hmdovy-0.png,o4hmdovy,o4hmdovy,True,8,8
o4qpp-0.png,o4qpp,04qpp,False,4,5
o5820-0.png,o5820,os820,False,4,5
o707-0.png,o707,o707,True,4,4
o7wk-0.png,o7wk,07wk,False,3,4
o83hedx-0.png,o83hedx,o83hedx,True,7,7
o8aag-0.png,o8aag,o8aag,True,5,5
o8y4m-0.png,o8y4m,o8wm,False,2,5
o96l9az-0.png,o96l9az,096i98z,False,4,7
oav5mas-0.png,oav5mas,oav6ma8,False,5,7
occah8-0.png,occah8,occah8,True,6,6
ocol7w-0.png,ocol7w,ocol7w,True,6,6
odh7p55l-0.png,odh7p55l,odlr17p55l,False,2,8
odp8-0.png,odp8,cdp8,False,3,4
oe0eq9-0.png,oe0eq9,oe0eq9,True,6,6
oeol-0.png,oeol,oeol,True,4,4
ofavtnx-0.png,ofavtnx,ofavtrx,False,6,7
oh3v2-0.png,oh3v2,0h3v2,False,4,5
ojfqa585-0.png,ojfqa585,ojfqq58s,False,6,8
olxg7ln-0.png,olxg7ln,olxg7ln,True,7,7
opscn23v-0.png,opscn23v,opscn23v,True,8,8
orw4sjk-0.png,orw4sjk,orw4sjk,True,7,7
os9ul-0.png,os9ul,o6zr,False,1,5
oscs-0.png,oscs,o5cs,False,3,4
oul059ly-0.png,oul059ly,qulkgly,False,2,8
ovjqnzgm-0.png,ovjqnzgm,oviznzgm,False,6,8
ow5sd2w-0.png,ow5sd2w,0ws54d2w,False,1,7
owcz1w-0.png,owcz1w,owcz7w,False,5,6
oxhpigo-0.png,oxhpigo,oxhplgo,False,6,7
oxtzxi-0.png,oxtzxi,0xtzxi,False,5,6
oy02dd-0.png,oy02dd,gyc2da,False,3,6
oy3waa-0.png,oy3waa,0y3waa,False,5,6
oywfaf-0.png,oywfaf,0ywfaf,False,5,6
p0c0yl-0.png,p0c0yl,p0c0yl,True,6,6
p0qcdy-0.png,p0qcdy,p0qcdy,True,6,6
p0w0j-0.png,p0w0j,p8w8aj,False,2,5
p13lx-0.png,p13lx,pl3ik,False,2,5
p1chhk9-0.png,p1chhk9,plchhk9,False,6,7
p1cl63-0.png,p1cl63,p1cl63,True,6,6
p1q5k-0.png,p1q5k,p1q5k,True,5,5
p312u-0.png,p312u,p312u,True,5,5
p3dq-0.png,p3dq,p3dq,True,4,4
p4303hs-0.png,p4303hs,pil303lls,False,1,7
p45r8m7-0.png,p45r8m7,p45r8m7,True,7,7
p5it-0.png,p5it,p5it,True,4,4
p60w9-0.png,p60w9,p60w9,True,5,5
p7qjg-0.png,p7qjg,p7qjg,True,5,5
p8agb-0.png,p8agb,p8agb,True,5,5
p8b2vg-0.png,p8b2vg,p8b2ug,False,5,6
p9c6wub-0.png,p9c6wub,mw,False,0,7
p9lflmry-0.png,p9lflmry,p9lflmry,True,8,8
pc8y04n8-0.png,pc8y04n8,pc8y04n8,True,8,8
pdoee93b-0.png,pdoee93b,pdoee93b,True,8,8
pee1017g-0.png,pee1017g,pee1077g,False,7,8
pf62we54-0.png,pf62we54,vv6awai4,False,3,8
pfclu-0.png,pfclu,pfclu,True,5,5
pfwg-0.png,pfwg,pvfwq,False,1,4
ph2tst-0.png,ph2tst,pllzvvtoisvvto,False,1,6
pk28z-0.png,pk28z,pk282,False,4,5
pkf116-0.png,pkf116,nm,False,0,6
pkgt-0.png,pkgt,pkgt,True,4,4
pkw2wx6n-0.png,pkw2wx6n,pkw2wx6n,True,8,8
plt0-0.png,plt0,plt0,True,4,4
plx60e-0.png,plx60e,plx60e,True,6,6
pojl6z-0.png,pojl6z,pojl6z,True,6,6
ppsxh90-0.png,ppsxh90,ppsxh90,True,7,7
pq2mc54n-0.png,pq2mc54n,pq2rt7c54n,False,3,8
pqpo-0.png,pqpo,pqpo,True,4,4
pqt4t0an-0.png,pqt4t0an,pqt4t0an,True,8,8
pssgydfm-0.png,pssgydfm,msgydh,False,1,8
pszr607-0.png,pszr607,pszr607,True,7,7
pta18-0.png,pta18,pta18,True,5,5
ptb87-0.png,ptb87,ptb87,True,5,5
ptp3s-0.png,ptp3s,ptp3s,True,5,5
ptp4m-0.png,ptp4m,ptp4m,True,5,5
pu7vl30-0.png,pu7vl30,pu7vl30,True,7,7
pwarq-0.png,pwarq,pwarq,True,5,5
pwp08u13-0.png,pwp08u13,pvpo8vl3,False,4,8
pwpa-0.png,pwpa,pwra,False,3,4
pwq9d-0.png,pwq9d,pwqgo,False,3,5
pz5063uh-0.png,pz5063uh,pz5063ut7,False,7,8
pz5eyw-0.png,pz5eyw,pz5iyw,False,5,6
pzq97q3m-0.png,pzq97q3m,pzq97q3m,True,8,8
q02a9jk-0.png,q02a9jk,qo2a1jk,False,5,7
q0uxb2-0.png,q0uxb2,80uxb2,False,5,6
q2lcl1y-0.png,q2lcl1y,q2lcl1y,True,7,7
q2vnjl-0.png,q2vnjl,q2vnjl,True,6,6
q40qzm-0.png,q40qzm,0400zm,False,4,6
q41i-0.png,q41i,qal7i,False,1,4
q5h2g9-0.png,q5h2g9,q5tr72g9,False,2,6
q5vxwf-0.png,q5vxwf,q5vxhf,False,5,6
q68rj-0.png,q68rj,qg8rj,False,4,5
q71wa-0.png,q71wa,q71wa,True,5,5
q7ix0c-0.png,q7ix0c,q1i80c,False,4,6
q7lo4o-0.png,q7lo4o,nnlo4o,False,4,6
q7mqc9-0.png,q7mqc9,o7mqcq,False,4,6
q7u1e9-0.png,q7u1e9,q7u1e9,True,6,6
q8hz-0.png,q8hz,q8trriz,False,2,4
q8mh-0.png,q8mh,q8r7c7l1,False,2,4
q9mqu13-0.png,q9mqu13,cae3mcxlj13,False,0,7
qa37h0-0.png,qa37h0,0a87k0,False,3,6
qa8zt2-0.png,qa8zt2,0a8zt2,False,5,6
qavk-0.png,qavk,qavb,False,3,4
qbap-0.png,qbap,qbap,True,4,4
qe72iy9-0.png,qe72iy9,qe72ly8,False,5,7
qejnaq-0.png,qejnaq,qejnaq,True,6,6
qeltw3m-0.png,qeltw3m,qelawz3mv,False,4,7
qendxna-0.png,qendxna,qen0kna,False,5,7
qfqzy-0.png,qfqzy,mg2l,False,0,5
qh5udu-0.png,qh5udu,4hsuju,False,3,6
qhcf4-0.png,qhcf4,qhcf4,True,5,5
qjogpg-0.png,qjogpg,qjogpg,True,6,6
qjx5x94-0.png,qjx5x94,qjx5x94,True,7,7
qkcc0kg0-0.png,qkcc0kg0,qkccokg0,False,7,8
qkott5f-0.png,qkott5f,qkott5f,True,7,7
qls5-0.png,qls5,ql55,False,3,4
qm8sdjay-0.png,qm8sdjay,qm8sdjay,True,8,8
qmb2-0.png,qmb2,hmh2,False,2,4
qmn45y-0.png,qmn45y,qmn45ry,False,5,6
qn1d-0.png,qn1d,qxzd,False,2,4
qn8yyv6-0.png,qn8yyv6,qn8yyv6,True,7,7
qrpynkwv-0.png,qrpynkwv,qrpynkwv,True,8,8
quuhy-0.png,quuhy,quully,False,3,5
qv6vn3-0.png,qv6vn3,qv6vn3,True,6,6
qvjtrs-0.png,qvjtrs,qvjtrs,True,6,6
qw1dv-0.png,qw1dv,qw1dv,True,5,5
qw6oa-0.png,qw6oa,qw60a,False,4,5
qwqwkv-0.png,qwqwkv,0w0wkv,False,4,6
qxi5i9w1-0.png,qxi5i9w1,0xl5l9wl,False,4,8
qykqgi20-0.png,qykqgi20,qykqgl20,False,7,8
qyro-0.png,qyro,qyfo,False,3,4
qzzsn-0.png,qzzsn,qzz5n,False,4,5
r1od-0.png,r1od,r1od,True,4,4
r1zkc-0.png,r1zkc,rlzkc,False,4,5
r20p4-0.png,r20p4,h20p4,False,4,5
r2nk80r-0.png,r2nk80r,rznk60r,False,5,7
r2yr2aj-0.png,r2yr2aj,p2yrzaj,False,5,7
r3yn-0.png,r3yn,r3yn,True,4,4
r5wz7-0.png,r5wz7,r5wzz,False,4,5
r6g5o73-0.png,r6g5o73,r6g5073,False,6,7
r9uns6-0.png,r9uns6,r9uns6,True,6,6
rafw-0.png,rafw,rafw,True,4,4
raog3f97-0.png,raog3f97,raog3f97,True,8,8
raza3a-0.png,raza3a,raza3a,True,6,6
rbh9wyft-0.png,rbh9wyft,rbh3wyft,False,7,8
rcnsiy-0.png,rcnsiy,rcnsly,False,5,6
rctny-0.png,rctny,rctny,True,5,5
rehbon2c-0.png,rehbon2c,fhdokc,False,0,8
rf6f-0.png,rf6f,rf6f,True,4,4
rfg39h87-0.png,rfg39h87,rfg39h87,True,8,8
rglu-0.png,rglu,rg1u,False,3,4
rgmvx-0.png,rgmvx,rgmvx,True,5,5
rgv02-0.png,rgv02,rgv02,True,5,5
rhrchlxw-0.png,rhrchlxw,rhrchlxw,True,8,8
rk5tu-0.png,rk5tu,4vkrrae,False,0,5
rkzn7v-0.png,rkzn7v,rkzn7v,True,6,6
rlw272-0.png,rlw272,rlw272,True,6,6
rmg504-0.png,rmg504,rmc5d4r,False,4,6
rmlu-0.png,rmlu,rnlu,False,3,4
rplw7-0.png,rplw7,rplw7,True,5,5
rpprfe-0.png,rpprfe,rpprfe,True,6,6
rr38fbsy-0.png,rr38fbsy,raa8fbsy,False,6,8
rrfuwfhu-0.png,rrfuwfhu,rmwhu,False,1,8
rrlkt-0.png,rrlkt,rxrxlklc,False,1,5
rsin-0.png,rsin,rsin,True,4,4
rtlr7-0.png,rtlr7,rtlr7,True,5,5
rubx10-0.png,rubx10,rubx10,True,6,6
rv3io-0.png,rv3io,rv3io,True,5,5
rvbzj-0.png,rvbzj,rvbzj,True,5,5
rwc5wmx-0.png,rwc5wmx,rwc5wmx,True,7,7
rwhc7wc-0.png,rwhc7wc,rwhc7wc,True,7,7
rwocs-0.png,rwocs,rwoco,False,4,5
rxiuv-0.png,rxiuv,rxiuv,True,5,5
ryjzj0-0.png,ryjzj0,njzj0,False,0,6
rzipgazj-0.png,rzipgazj,rzlpgazj,False,7,8
rzq5bynz-0.png,rzq5bynz,rzq5bynz,True,8,8
s0ho4qfp-0.png,s0ho4qfp,s0h04qfp,False,7,8
s29j-0.png,s29j,s29sl,False,3,4
s2ln-0.png,s2ln,s2ln,True,4,4
s3clp7-0.png,s3clp7,s3clp7,True,6,6
s4o5wq-0.png,s4o5wq,54cdwm,False,2,6
s6da-0.png,s6da,s6da,True,4,4
s7lxa-0.png,s7lxa,57lxa,False,4,5
s8n5a5k-0.png,s8n5a5k,48n5a5k,False,6,7
sa74r-0.png,sa74r,sa74r,True,5,5
sb88r-0.png,sb88r,sb88r,True,5,5
scdn-0.png,scdn,gcdn,False,3,4
scqwf95v-0.png,scqwf95v,scqwf95v,True,8,8
sd2xyvxr-0.png,sd2xyvxr,sd2kyukr,False,5,8
sdk4l7-0.png,sdk4l7,50k4l7,False,4,6
se0njc-0.png,se0njc,wemic,False,1,6
set7eeo-0.png,set7eeo,set7eec,False,6,7
sgwdjb-0.png,sgwdjb,sgwdjb,True,6,6
sh2wjt-0.png,sh2wjt,shmk,False,2,6
sid2fxzf-0.png,sid2fxzf,sid2fxzf,True,8,8
sie729-0.png,sie729,slt729,False,4,6
sklg-0.png,sklg,sklg,True,4,4
skok09tv-0.png,skok09tv,skqk09ev,False,6,8
skpcta-0.png,skpcta,5kpc4a,False,4,6
skq2662u-0.png,skq2662u,sk02662c,False,6,8
skxhclvy-0.png,skxhclvy,skxbcjvy,False,6,8
sml0n3dv-0.png,sml0n3dv,sml0n3dv,True,8,8
snicwm3g-0.png,snicwm3g,sniczeln3g,False,4,8
snmbq-0.png,snmbq,snmeq,False,4,5
sojq-0.png,sojq,sojq,True,4,4
spb6516e-0.png,spb6516e,spb6516f,False,7,8
sqjhrz5e-0.png,sqjhrz5e,sqjhrz5e,True,8,8
squ6k1-0.png,squ6k1,soubk7,False,3,6
sr34i-0.png,sr34i,sr34i,True,5,5
sryx-0.png,sryx,sryx,True,4,4
ss3g4-0.png,ss3g4,ss8g4,False,4,5
ss659hx-0.png,ss659hx,44659hk,False,4,7
ssfq-0.png,ssfq,48fq,False,2,4
